"Id","Sales"
29127,5417.81297646686
13719,6695.84799809552
33407,0
39399,0
17999,4818.14132244116
23135,6231.80127972045
34263,5383.57106908972
25703,6302.77143361233
30839,4724.82196838828
8583,5045.37791201908
36831,6166.89440977614
32551,4957.74433314871
31695,4651.24891185899
10295,5494.01579016365
18855,4721.11421564062
9439,0
4303,5306.5255632899
19711,4548.07733407593
23,5956.20681878174
11151,6338.52709161181
7727,4756.28497880685
15432,0
28272,0
20568,3578.24769201109
3448,0
1736,5213.11217861101
17144,3623.26380969478
27416,0
33408,0
22280,2366.33438834103
40256,2730.2873650317
12864,5131.85513209748
13720,5181.74376524575
9440,0
11152,4988.81367727122
8584,3759.520482856
29128,3421.33048178444
2592,6052.37441288472
880,5126.08096586055
38544,5968.32983039252
6872,3386.46140324978
35976,4729.47782611406
34264,0
39400,0
10296,2447.74401951283
23136,4747.27737290481
7728,3497.92920335581
25704,4857.44229094447
23992,4575.49034955603
14576,6078.14466833624
4304,2322.5035132954
5160,3459.1710145001
30840,3308.26826628549
18000,3309.64690185847
37688,5074.66654785919
21424,0
35120,4918.28004289895
24,4550.63470098559
36832,5170.97176264159
24848,4795.78179391789
31696,3472.41845969088
16288,2389.60049597794
12008,4757.06038474908
26560,5883.08472138235
19712,3315.03254447688
18856,3334.99500691825
29984,3350.79984232837
6016,3373.54147841454
32552,3741.53414119803
20569,6955.28976439986
29129,7056.66013538865
881,8007.90607041255
28273,7823.60838245486
10297,8097.92429095601
27417,0
39401,0
23137,8357.08586739916
21425,0
22281,7623.81876038849
2593,10930.1527268702
8585,7609.10231306335
23993,8243.0007165544
33409,0
5161,6919.38351586945
19713,6584.29319112026
24849,8649.92125227991
9441,0
35121,7851.48448884802
13721,9800.74611773536
40257,8622.4667882721
29985,6804.19393714154
14577,11747.8958527561
34265,7964.96585358226
16289,8561.19625072779
15433,0
35977,8101.86346501653
26561,10989.7261845968
30841,6727.90109992708
36833,8486.21572026693
17145,8118.15407941548
7729,6976.32150958811
4305,7879.47549043538
25705,9065.93618973902
1737,9232.02064622453
31697,6767.31674950312
11153,8599.78889610429
25,7903.58710467691
18857,6722.40227437694
38545,10979.2830122867
3449,0
6017,6713.24061255367
18001,6755.96003065551
6873,6783.8077780731
37689,9233.53112788605
32553,7402.83145224062
12009,8708.40203928972
12865,9597.99276624194
28274,8280.84181748225
27418,0
33410,0
2594,16802.1726005039
1738,12672.83403082
16290,8513.23149219928
7730,8763.07229480203
8586,8991.93101631989
4306,8114.77546190853
9442,0
35122,11596.299766145
29130,8775.35322054573
23138,11397.6818275442
10298,8089.36256773805
21426,0
34266,8265.27511114652
36834,11396.0809367434
31698,8439.20836950466
18002,8415.45676008359
13722,12336.5205770888
14578,18297.4651428023
26,11832.7984566509
24850,11502.819721201
3450,0
15434,0
39402,0
882,11867.7523723177
29986,8796.02788860912
22282,7774.66037234473
25706,12049.9992129591
6874,8954.75870736764
5162,8588.62048381318
23994,11499.7864041681
30842,8642.75394007714
6018,8671.7864129422
12866,12093.3531962289
17146,9036.89729154861
38546,17139.0735472086
11154,12256.2510998061
12010,12207.7124636439
26562,16493.0762863609
40258,8161.05768797304
18858,8362.61899286224
32554,9189.64904372715
35978,11578.0299817739
19714,8208.20995673968
20570,8517.14263999048
37690,12270.2768847488
8587,9254.77798897942
27419,0
22283,9472.13565149983
35123,10001.2442347935
40259,9816.73155436982
34267,9217.23001419889
7731,8515.53890596116
2595,11446.8111456418
39403,0
19715,8640.53409320789
4307,9653.54256028468
15435,0
14579,12100.2718791791
21427,0
23139,9798.89216378499
33411,0
11155,10042.6289712377
17147,8899.68112735031
1739,10551.0035389506
10299,9194.44710980656
38547,11612.4902835115
20571,9283.8529703414
35979,9526.1953575865
31699,8652.00902269949
29987,8405.68069116523
23995,9406.54977976054
13723,10217.7563439577
30843,8488.11807517663
9443,0
28275,0
29131,8542.97143093875
6019,8236.17761434662
883,9963.35081157811
3451,0
16291,9607.7688901568
32555,9228.74790734389
6875,8372.00878803711
25707,9860.12308811436
26563,11186.5594223165
18859,8565.85045885619
36835,10033.3994526275
5163,8322.80481573292
12011,9800.600638299
12867,10222.9220146146
18003,8470.85290194322
37691,10119.2978774461
27,9520.19304093467
24851,9822.91403800134
27420,0
34268,6046.14133536459
9444,0
23140,6228.92903965965
7732,4538.73495459548
14580,9758.75306420241
33412,0
21428,0
8588,4746.7927156154
28276,6100.66576854435
40260,6232.32728645266
3452,0
13724,7512.8452639103
2596,9705.2679257795
19716,4351.97591572453
35124,5814.93052218912
12012,6505.15183509901
4308,6042.96387477404
1740,7089.55577100861
20572,4552.16450830826
5164,4460.53511286111
15436,0
26564,9535.36660887193
32556,4837.27801405835
17148,5190.08812294604
884,6216.7441476371
29132,4540.71073076586
36836,6365.40904739712
29988,4463.34295135626
35980,5709.02970957217
22284,5882.06086437576
23996,6050.57097513031
11156,6329.44545259137
38548,10103.7795763747
39404,0
6876,4487.36858109177
28,5989.01867018071
6020,4267.50110876197
37692,7212.22295920672
10300,6036.2839953621
16292,6539.29433340208
12868,7020.53885367567
18860,4513.0461363346
30844,4314.89202591631
24852,6286.07673807099
25708,6931.77282406689
18004,4508.92069961904
31700,4327.2963176208
2597,7739.30582782362
21429,0
13725,6628.55043768367
20573,4005.48784925221
40261,3600.08916595639
35125,5166.5910316194
33413,0
9445,0
10301,2922.065134508
8589,4171.59603975654
34269,2716.58390508486
27421,0
3453,0
22285,2435.31671820313
28277,2474.80554765583
23141,5295.40458532552
1741,6056.6143133539
7733,4041.58245908851
24853,5545.53125955644
36837,6072.89158998687
15437,0
885,5535.85669227515
14581,8676.73005134251
4309,2456.97088165356
29133,3713.2772681863
11157,5446.99252182887
5165,3529.38216242506
30845,4077.81401290719
26565,7877.92704708056
19717,3861.26710592856
38549,8124.92960206102
39405,0
17149,4144.40611935492
6021,3886.43520910806
12013,5563.00450393728
23997,5271.05876263199
35981,5335.26153000192
16293,2955.31102750124
12869,6263.10437859984
18861,3847.26789128725
25709,6041.45648301014
6877,4040.89883827534
32557,4239.3749875641
31701,3971.16440692931
37693,6325.03103837498
29989,4214.85697278375
