"Id","Sales"
29116,6984.25
16276,5532.68
12,8010.66
21412,4861.78
4292,5434.71
11140,7779.11
17132,6980.95
12852,8936.58
26548,10448.3
868,8603.5
30828,6771.77
27404,5106.91
24836,8408.74
31684,6952.19
6004,6806.35
34252,5501.32
14564,11448.6
18844,6584.41
37676,8997.94
38532,11294.7
17988,6615.56
1724,9585.89
11996,8216.11
25692,8961.8
21413,3841.06
24837,7844.54
3437,3673.91
9429,3204.04
23981,7675.88
35109,7111.04
39389,3765.99
4293,4246.1
7717,5983.58
34253,4409.01
15421,4632.47
22269,4132.24
28261,4464.22
26549,10522.1
13709,8051.55
36821,7321.66
23125,7386.02
16277,4863.34
29117,6231.86
40245,4387.61
14565,11259.8
35965,7163.43
11141,7024.01
17133,6985.45
8573,6401.12
32541,6166.72
5149,5861.03
30829,5990.29
20557,6166.24
37677,7763.23
10285,4305.84
11997,7426.83
25693,8470.37
12853,7747.97
29973,5965.29
2581,9688.66
19701,5873.5
27405,3998.99
6861,5866.92
38533,10219.5
33397,3837.01
13,7037.3
1725,8172.07
869,7347.81
31685,5715.42
17989,6213.97
6005,5800.16
18845,6030.74
5150,6980.15
3438,5937.33
13710,9304.45
39390,5155.96
35110,8006.37
2582,10891.7
23982,9327.84
8574,8926.48
36822,8674.57
23126,8061.09
26550,10924.4
30830,7868.64
14566,11055
29974,8510.2
21414,5544.9
4294,5918.21
11142,7948.12
22270,5857.07
28262,6218.05
32542,8849.53
19702,7456.28
38534,10859.4
24838,9034.48
10286,5839.96
29118,7573.58
1726,9526.36
20558,8300.31
16278,6467.71
40246,5963.94
34254,5872.71
25694,9469.37
15422,6050.59
12854,9087.6
14,9043.34
18846,7672.24
870,8672.19
9430,4531.22
33398,4902.98
6006,8477.88
37678,9016.17
11998,9087.75
6862,8193.86
35966,9051.06
7718,8187.46
17134,7310.63
27406,6002.16
31686,7959.1
17990,8293.61
3439,4669.99
16279,5412.3
23127,6118.01
13711,6096.4
30831,3839.75
22271,4907.83
20559,3999.54
35111,6232.73
34255,5084.74
39391,4514.75
23983,6028.28
28263,5185.98
15423,4705.35
29975,3899.76
5151,4220.61
36823,6001.46
10287,4906.99
26551,8268.25
871,5964.27
11999,5678.3
1727,6925.44
4295,5157.69
35967,5944.71
2583,8463.69
8575,4338.01
11143,5843.2
18847,3840.9
19703,3795.82
38535,8885.5
24839,6158.41
29119,4512.2
27407,4642.9
17991,3902.48
17135,4358.95
40247,4918.76
14567,10828.9
25695,6783.66
33399,4574.1
15,5767.24
12855,5823.29
32543,4362.81
21415,4604.2
6863,3896.67
9431,3761.49
7719,3929.02
6007,4000.7
37679,6613.95
31687,3934.07
29976,3850.64
10288,3287.54
3440,3721.56
8576,4260.24
15424,4126.35
17136,4313.87
872,4846.87
5152,3974.54
35112,5172.53
28264,3555.94
32544,4234.38
17992,3767.2
20560,3785.06
23128,5065.97
29120,4373.05
21416,3986.04
2584,6230.84
22272,3280.89
11144,5064.96
6864,3766.31
26552,6235.08
36824,5016.57
24840,4932.54
27408,3870.06
33400,3853.24
39392,3870.13
40248,3621.36
4296,3246.18
31688,3839.02
35968,4963.44
23984,4888.19
12856,4905.34
9432,3240.39
16,4695.97
38536,6749.22
34256,3463.92
14568,6878.48
7720,3766.3
25696,5220.78
30832,3681.65
37680,5278.5
1728,5478.86
18848,3651.3
6008,3845.25
19704,3606.04
13712,5180.7
12000,4864.12
16280,3596.77
3441,4501.43
15425,4980.09
33401,4442.56
10289,4325.35
22273,4089.93
28265,4543.46
23129,5643.56
9433,3860.58
30833,4131.56
34257,4366.73
8577,4660.08
11145,5805.06
27409,4709.32
19705,3853.29
35113,5898.37
24841,5770.62
36825,5898.94
39393,4906.33
29121,4810.06
14569,8900.37
21417,4409.62
2585,8093.62
4297,4279.49
35969,5804.01
26553,8077.74
23985,5665.6
32545,4661.19
5153,4612.93
29977,4327.6
38537,8528.7
7721,4159.8
13713,6711.97
37681,6249.92
16281,4542.15
20561,4315.52
40249,4832.78
17137,4710.3
31689,4026.62
6865,4237.37
12857,6303.97
25697,6204.35
17,5579.72
1729,6293.81
18849,4000.48
6009,4271.97
17993,4156
12001,5978.83
873,5699.19
22274,6875.37
33402,5227.63
2586,13395
23130,10372.4
28266,7399.93
35114,10279.5
35970,9968.92
8578,8786.3
9434,4632.25
10290,7024.49
15426,5833.89
24842,10984.9
29978,8008.62
7722,8126.94
39394,5252.88
14570,19017.5
37682,10912.4
23986,10568
4298,7116.71
30834,8297.94
26554,14432.8
3442,5401.25
12858,11073.8
13714,11300.7
29122,8959.25
27410,5458.67
18850,8062.91
40250,7406.33
16282,7900.7
21418,5046.25
34258,7302.06
18,9574.45
11146,9926.16
17138,9531.94
36826,10470.8
874,10365.1
38538,14538.3
25698,11516.8
31690,8007.89
5154,8357
20562,8188.12
32546,8906.61
6866,8267.98
17994,8032.93
19706,7585.62
12002,10247.3
1730,11276.8
6010,7915.03
4299,7879.05
24843,11390.8
29123,9330.41
34259,7997.99
3443,9584.88
35115,10005.1
13715,13511.9
8579,10665.3
10291,8073.51
25699,11988.7
35971,10824.8
23131,10270.6
21419,9421.43
36827,10978.3
30835,8870.28
15427,11441.8
7723,9337.13
27411,9736.8
875,10758.4
38539,14456.3
2587,13670
16283,9182.14
20563,9670.78
37683,11668
22275,7588.16
11147,10196.4
28267,8364.77
32547,10475
17139,10306.8
19707,8700.9
9435,8496.23
33403,9199.1
40251,8988.43
14571,17448.2
31691,9228.01
17995,8835.21
12003,11476.5
23987,11399.7
12859,12702.7
5155,8730.79
6011,8951.9
26555,14180.1
18851,8878.24
1731,11740
39395,9972.39
29979,8936.35
19,10410.4
6867,9156.61
34260,6733.72
3444,5524.85
40252,6867.18
23132,9558.43
9436,4918.66
5156,7167.93
14572,19343.7
22276,6175.91
11148,9267.44
19708,6988.55
33404,5223.36
10292,6574.88
13716,12062.4
2588,13377.5
25700,12018.7
37684,11641.1
8580,7911.68
31692,7675.1
15428,6307.8
35116,9699.57
36828,10661.2
32548,8247.02
18852,7061.5
38540,14420.4
7724,7629.96
29980,7263
21420,5121.34
20564,7029.29
1732,11989
4300,6565.2
20,9654.08
35972,10223.3
28268,6904.82
17140,8270.4
24844,10549.1
16284,7299.4
27412,5521.66
17996,7081.16
26556,14479.1
6868,7450.77
12860,10818.9
30836,7378.12
876,10394.8
39396,5402.48
29124,7673.82
6012,7225.18
23988,10316.1
12004,9919.4
2589,12383.8
9437,6846.22
33405,7499.68
14573,13677.9
5157,6615.93
3445,7864.01
35117,7756.69
23133,8077.33
4301,7324.79
8581,7344.84
34261,7346.75
21421,7934.59
28269,7398.94
15429,8670.29
30837,6457.99
20565,6982.82
7725,6541.11
39397,8067.11
10293,7462.79
36829,8043.77
29125,6938
16285,7725.6
877,8225.19
31693,6181.72
22277,7079.62
17141,7512.27
35973,7780.03
26557,13154.6
38541,12953.1
18853,6307.24
13717,10131.8
24845,8666.05
40253,7641.13
6013,6319.01
1733,9229.94
11149,7852.36
25701,9505.68
32549,7160.2
23989,8338.65
17997,6366.81
19709,6095.36
29981,6478.94
27413,8264.9
12005,8541.9
6869,6500.67
12861,9451.55
21,7812.15
37685,8762.11
21422,2641.07
34262,3597.98
9438,2457.81
40254,3807.29
16286,3641.97
4302,3201.56
2590,5513.13
7726,3643.77
30838,3159.09
15430,3381.15
23134,3879.2
31694,3567.58
20566,2829.39
39398,2773.9
14574,6288.33
3446,2699.59
5158,3038.5
1734,5433.57
17142,3587.39
29982,3445.91
35118,3892.22
18854,3177.05
13718,5853.01
38542,6404.16
28270,3447.08
10294,3468.6
29126,3261.25
878,4185.64
26558,5922.71
32550,3534.99
22278,3113.33
8582,3405.99
17998,3453.95
24846,4481.61
33406,2626.32
6014,3487.77
23990,4863.38
35974,5053.05
6870,3297.54
37686,5588.54
12006,4761.67
22,4408.16
19710,3298.43
25702,5618.99
27414,2775.18
11150,3820.37
12862,4586.69
36830,4686.85
2591,7419.86
28271,5644.25
14575,8573.17
40255,5776.86
17143,5655.48
21423,4511.95
3447,4430.05
22279,5364.61
12007,6179.58
1735,6211.44
29983,5042.19
24847,6080.51
23991,6025.54
35975,6136.75
6015,4889.15
20567,4908.45
5159,5283.27
35119,6379.51
37687,6241.32
38543,7976.45
879,5761.5
6871,4869.4
16287,5965.9
27415,4827.46
15431,4837.33
26559,7689.04
12863,6703.41
29127,5786.36
13719,6831.44
33407,4505
39399,4679.68
17999,5005.78
23135,6207.32
34263,5737.25
25703,6291.59
30839,4871.98
8583,5240.51
36831,6026.93
32551,5373.04
31695,4808.83
10295,5362.12
18855,4781.94
9439,3802.9
4303,5296.52
19711,4601.51
23,5713.27
11151,6083.07
7727,4829.59
15432,2837.74
28272,2493.42
20568,3351.63
3448,2741.66
1736,5188.87
17144,3477.37
27416,2933.94
33408,2869.32
22280,2286.88
40256,2645.65
12864,4979.43
13720,5410.74
9440,2332.65
11152,4481.81
8584,3996.92
29128,3684.31
2592,5704.63
880,4631.03
38544,6328.7
6872,3486.69
35976,4598.21
34264,2436.6
39400,2943.92
10296,2294.58
23136,4370.38
7728,3533.87
25704,4880.66
23992,4390.75
14576,6298.78
4304,2253.14
5160,3348.25
30840,3422.52
18000,3233.78
37688,5084.5
21424,2825.55
35120,4710.18
24,4237.54
36832,4907.16
24848,4696.94
31696,3505.18
16288,2354.3
12008,4499.99
26560,5719.45
19712,3261.92
18856,3298.02
29984,3379.61
6016,3312.6
32552,3825.46
20569,7494.69
29129,7708.43
881,8152.69
28273,7987.66
10297,7854.97
27417,4444.61
39401,4388.47
23137,8449.52
21425,4532.15
22281,7666.94
2593,10419.4
8585,7916.1
23993,8581.82
33409,4118.42
5161,7121.94
19713,7008.49
24849,8812.62
9441,3720.34
35121,8049.79
13721,9951.81
40257,8203.32
29985,6908.09
14577,12950.2
34265,8076.78
16289,8420.28
15433,4900.81
35977,8070.67
26561,11485.4
30841,7050.62
36833,8222.56
17145,8229.2
7729,6992.26
4305,7714.75
25705,9581.61
1737,8986.19
31697,6757.99
11153,8038.7
25,7749.35
18857,7132.01
38545,10697.4
3449,4089.05
6017,6742.29
18001,7145.32
6873,6934.17
37689,8730.29
32553,7645.04
12009,8390.18
12865,9483.1
28274,8493.38
27418,7649.22
33410,7241.57
2594,16502.3
1738,12985.8
16290,8776.66
7730,8725.47
8586,9510.26
4306,8239.31
9442,6638.87
35122,11495.2
29130,9525.27
23138,11504.9
10298,8295.6
21426,7099.51
34266,8595.05
36834,11585.4
31698,8369.83
18002,8285.82
13722,12859.1
14578,21807.8
26,11103.9
24850,12108.7
3450,7559.88
15434,7889.69
39402,7776.19
882,11610.5
29986,8646.94
22282,8008.47
25706,13065.5
6874,8712.24
5162,8993.87
23994,11833.1
30842,8672.42
6018,8473.92
12866,12637.3
17146,9724.19
38546,17125.1
11154,11225
12010,11890.9
26562,17439.2
40258,8632.71
18858,8239.6
32554,9693.34
35978,11384.3
19714,7888.03
20570,8821.56
37690,12405
8587,9648.91
27419,6804.58
22283,9287.11
35123,9440.52
40259,9454.71
34267,9514.91
7731,8432.66
2595,11114.5
39403,6385.18
19715,7838.19
4307,9226.01
15435,6936.14
14579,12387.6
21427,6418.94
23139,9422.11
33411,6025.99
11155,9158.03
17147,8826.71
1739,10259.7
10299,9194.45
38547,12011
20571,8425.58
35979,9396.95
31699,8541.14
29987,8233.17
23995,9715.66
13723,10276.3
30843,8353.39
9443,5640.88
28275,9674.67
29131,9238.02
6019,8152.52
883,9507.98
3451,6715.14
16291,10017.8
32555,9364.67
6875,8454.51
25707,10529.1
26563,11585.1
18859,8188.75
36835,9806.13
5163,8258.74
12011,9350.66
12867,9818.13
18003,8163.22
37691,10089.9
27,9114.03
24851,10009.4
27420,6665.17
34268,5933.55
9444,5517.85
23140,6222.42
7732,4391.49
14580,10617.3
33412,6036.36
21428,6447.76
8588,4856.05
28276,6236.29
40260,6328.69
3452,6417.65
13724,7655.85
2596,9220.85
19716,4195.8
35124,5957.18
12012,6339.01
4308,5797.56
1740,7085.84
20572,4600.33
5164,4615.99
15436,7368.19
26564,9647.95
32556,4802.13
17148,5400.03
884,6193.15
29132,4920.21
36836,6298.47
29988,4396.17
35980,5987.42
22284,5704.07
23996,6207.27
11156,6103.97
38548,9440.87
39404,6570.77
6876,4390.27
28,5814.24
6020,4251.69
37692,6914.22
10300,5891.78
16292,6500.22
12868,7093.71
18860,4385.88
30844,4349.28
24852,6495.17
25708,7203.21
18004,4390.84
31700,4237.82
2597,7639.63
21429,2878.78
13725,6870.65
20573,3916.49
40261,3505.76
35125,5056.51
33413,2881.2
9445,2469.77
10301,2925.39
8589,4434.23
34269,2940.97
27421,2892.53
3453,2618.68
22285,2676.61
28277,2948.75
23141,4908.88
1741,6276.77
7733,4078.95
24853,5890.02
36837,6038.49
15437,3073.9
885,5645.69
14581,9953.3
4309,2649.55
29133,3845.15
11157,4997.65
5165,3593.5
30845,4145.05
26565,8091.66
19717,3726.3
38549,8555.07
39405,3294.05
17149,4340.86
6021,3849.27
12013,5551.74
23997,5427.89
35981,5516.82
16293,3138.8
12869,6296.93
18861,3980.05
25709,6312.63
6877,4154.21
32557,4397.06
31701,4049.44
37693,6464.02
29989,3934.93
29,5007.94
18005,3900.5
14582,5533.7
7734,3899.06
5166,3716.81
40262,4728.91
27422,4891.8
35126,4511.37
28278,4966.58
10302,4530.56
3454,4691.09
1742,5047.53
39406,4470.75
19718,3721.78
23142,4546.62
15438,4590.6
29134,3978.49
21430,4941.06
2598,4894.62
33414,4754.58
22286,4615.91
8590,3670.22
34270,4868.08
26566,5311.08
38550,5334.12
13726,4911.87
30846,3588.56
24854,4759.52
9446,3957.58
12014,4365.33
20574,3559.53
4310,4499.08
29990,3798.07
31702,4007.7
23998,4933.3
11158,3986.02
6878,3745.42
35982,4819.64
30,4342.82
886,4301.11
17150,4145.72
36838,4764.47
32558,3970.82
16294,4649.92
12870,4351.61
25710,5285.32
18862,3766.96
18006,3761.98
6022,3784.93
37694,5138.1
33415,5160.31
14583,9306.6
40263,5940.63
21431,5106.44
23143,6337.41
7735,5144.05
15439,5371.6
39407,5183.03
4311,5718.88
9447,4517.21
10303,5814.98
887,5876.43
22287,5779.26
29991,5574.36
3455,5158.04
2599,8246.14
26567,8549.43
38551,8875.47
24855,6433.78
13727,6101.43
29135,6160.05
20575,5420.52
36839,6331.85
28279,6242.32
23999,6368.63
8591,5783.35
34271,6106.2
17151,5904.24
32559,5974.12
31,5767.84
5167,5425.91
25711,6803.28
1743,6357.98
27423,5288.54
11159,6162.64
19719,4899.07
6879,5136.37
31703,5307.87
37695,6611.31
16295,6138.74
35983,6312.34
12871,6190.76
35127,6459.71
18007,5257.94
18863,5075.37
12015,6250.56
30847,5261.14
6023,5261.09
13728,12155.2
21432,8268.06
5168,8427.38
27424,8372.56
23144,10579.6
14584,18416.8
22288,7803.63
3456,8304.19
24856,12157.5
8592,9395.66
19720,8412.41
39408,7954.69
888,11390.7
38552,14304.6
10304,7871.86
1744,11944.5
7736,8698.04
29136,9132.57
11160,10115.9
34272,7947.23
28280,8048.67
2600,13759.6
15440,9130.71
35984,10581.8
17152,9846.75
40264,7840.06
33416,7988.17
35128,10217.4
29992,8620.83
24000,11446.2
4312,7797.7
16296,8734.07
25712,12372
30848,9022.34
37696,11569.6
26568,14855.2
32,10326.5
20576,8888.17
36840,11430.2
9448,7348.31
31704,8606.64
6024,8399.32
12872,11710.3
12016,10750.4
32560,9366.24
6880,8971.55
18864,8971.61
18008,8730.85
33417,5079.96
3457,5282.52
17153,5894.35
22289,3928
13729,7160.08
15441,5674.98
35129,6797.67
38553,9482.98
1745,7550.69
23145,7002.14
40265,4579.48
20577,5467.18
8593,5809.91
21433,5216.49
26569,9662.66
19721,4965.03
5169,5280.13
30849,5206.67
7737,5436.48
39409,5640.6
10305,4161.21
889,6720.42
12017,6972.62
4313,3978.58
2601,9239.75
25713,7740.39
28281,4289.11
12873,7159.85
32561,5944.38
33,6553.19
18865,5140.26
24857,7189.11
9449,4418.57
27425,5491.64
29137,5397.87
34273,4164.33
29993,5114.34
14585,11230
6025,5093.12
16297,4433.19
18009,5072.86
11161,6764.38
35985,6719.61
6881,5340.75
24001,6985.3
36841,6956.49
31705,5272.79
37697,7536.03
20578,3985.21
22290,5141.05
23146,5438.3
10306,5468.27
19722,3650.5
38554,7476.95
28282,5536.5
40266,5915.74
29138,4786.9
2602,7005.35
18866,3729.54
7738,3907.88
5170,4503.59
30850,3879.46
1746,5401.59
29994,4290.86
39410,4475.27
27426,4463.58
14586,7801.97
34274,5456.55
36842,5362.97
21434,4172.89
34,5357.13
35986,5585.34
3458,4379.6
26570,7159.32
24858,5227.98
890,5065.32
8594,4374.17
9450,3778.74
6026,4207.98
4314,5409.82
37698,5531.13
18010,4078.11
32562,4418.63
11162,5693.36
35130,5681.14
33418,4126.46
13730,5868.2
12018,5826.73
25714,5411.54
16298,5819.04
31706,3748.55
24002,5448.79
6882,3946.57
17154,4638.96
15442,5088.8
12874,5731.26
29995,4039.07
27427,3843.37
26571,7781.57
23147,5551.07
13731,5994.82
29139,4352.93
1747,6296.19
10307,4565.99
17155,4637.34
30851,3942.61
22291,4382.64
2603,7945.7
28283,4852.17
12019,5545.85
35987,5577.7
32563,4399.42
5171,4142.56
3459,3842.12
33419,3836.56
9451,3246.94
891,5573.76
34275,4633.55
6883,4038.14
40267,4818.27
14587,9980.12
19723,3767.25
36843,5734.37
24003,5613.8
11163,5558.31
35131,5626.73
38555,8111.41
15443,4396.36
7739,4048.17
21435,3877.04
8595,4485.52
18867,3922.51
12875,5635.09
16299,5106.54
35,5351.72
25715,6282.21
20579,4042.32
24859,5752.24
39411,3880.81
6027,4032.77
4315,4642.71
31707,3944.03
18011,4047.2
37699,6069.13
29996,6306.22
38556,10185.5
10308,5555.18
892,8339.89
39412,5594.06
24860,8419.52
27428,6216.05
8596,7071.05
2604,9795.24
28284,5744.66
3460,5864.75
35132,7435.61
35988,7933.41
15444,6931.24
17156,7378.38
11164,7280.99
33420,6019.09
40268,5635.05
22292,5480.99
23148,7397.77
24004,7991.42
16300,6226.4
26572,9682.66
18868,6485.88
19724,6062.04
9452,5072.29
13732,9041.79
34276,5778.56
29140,6540.15
21436,6321.41
20580,6266.79
32564,6922.95
12876,8733.33
25716,8486.04
6884,6762.57
31708,6382.29
30852,6561.98
5172,6244.25
7740,6665.2
37700,8429.46
14588,12466.2
36844,8298.14
6028,6470.69
18012,6799.54
12020,8002.6
36,7685.53
4316,5529.69
1748,8746.57
33421,2612.74
7741,3123.06
22293,2367.83
27429,2782.1
11165,3671.84
8597,3583.61
893,3720.49
3461,2433.19
35133,3618.45
9453,2260.4
2605,4691.11
10309,2411.23
14589,4968.62
24005,3508.02
16301,2549.9
26573,4528.32
32565,3289.86
23149,3515.81
13733,4313.64
39413,2620.66
24861,3550.79
29141,2990.16
20581,2999.64
40269,2564.17
34277,2396.88
4317,2362.98
25717,3822
12877,4092.8
6885,3085.85
28285,2487.72
5173,3110.27
38557,4632.26
15445,2780.56
17157,3428.72
30853,2828.32
12021,3688.37
